year,month,week,dweek,SAN JOSE,ALAJUELA,HEREDIA,SAN CARLOS,PUNTARENAS,DESAMPARADOS,CARTAGO,PEREZ ZELEDON,POCOCI,MONTES DE OCA,LIBERIA,GOICOECHEA,LIMON,SANTA CRUZ,GARABITO,SIQUIRRES,SAN RAMON,NICOYA,QUEPOS,CURRIDABAT,TURRIALBA,LA UNION,TIBAS,OSA,TALAMANCA,ESCAZU,SARAPIQUI,MATINA,CORREDORES,ALAJUELITA,GOLFITO,MORAVIA,UPALA,GRECIA,SANTA ANA,SAN RAFAEL,GUACIMO,VASQUEZ DE CORONADO,CARRILLO,SANTO DOMINGO,OROTINA,BUENOS AIRES,ASERRI,PARAISO,COTO BRUS,PARRITA,BARVA,ESPARZA,LOS CHILES,BELEN,EL GUARCO,SANTA BARBARA,OREAMUNO,PURISCAL,SAN PABLO,PALMARES,ATENAS,FLORES,NARANJO,CANAS,POAS,BAGACES,LA CRUZ,MORA,ABANGARES,TILARAN,SAN ISIDRO,GUATUSO,JIMENEZ,MONTES DE ORO,TARRAZU,ALVARADO,ACOSTA,LEON CORTES,SAN MATEO,VALVERDE VEGA,RIO CUARTO,NANDAYURE,HOJANCHA,TURRUBARES,ZARCERO,DOTA,MONTEVERDE
2018,9,39,0,33.0,9.0,6.0,17.0,4.0,1.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,6.0,1.0,3.0,2.0,4.0,1.0,0.0,3.0,0.0,3.0,4.0,3.0,0.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,7.0,0.0,4.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2018,9,39,1,33.0,8.0,8.0,1.0,6.0,4.0,5.0,4.0,1.0,4.0,1.0,4.0,2.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,3.0,0.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,9,39,2,30.0,6.0,3.0,3.0,2.0,7.0,2.0,1.0,4.0,7.0,3.0,8.0,2.0,3.0,0.0,1.0,5.0,0.0,3.0,4.0,4.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,9,39,3,29.0,15.0,11.0,6.0,3.0,7.0,2.0,8.0,11.0,7.0,4.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,0.0,5.0,2.0,4.0,1.0,0.0,3.0,3.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,9,39,4,26.0,8.0,8.0,5.0,12.0,4.0,3.0,3.0,1.0,8.0,3.0,4.0,9.0,0.0,2.0,4.0,1.0,0.0,2.0,6.0,3.0,3.0,10.0,3.0,0.0,4.0,2.0,5.0,0.0,5.0,1.0,3.0,4.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2018,9,39,5,45.0,26.0,8.0,5.0,7.0,4.0,2.0,6.0,2.0,11.0,1.0,6.0,3.0,3.0,4.0,3.0,6.0,3.0,1.0,1.0,0.0,0.0,5.0,6.0,3.0,4.0,2.0,2.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,9,39,6,35.0,6.0,4.0,4.0,6.0,3.0,5.0,6.0,5.0,2.0,6.0,4.0,5.0,6.0,3.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,0.0,5.0,0.0,0.0,1.0,2.0,7.0,0.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,40,0,29.0,12.0,3.0,3.0,9.0,5.0,3.0,2.0,4.0,7.0,4.0,3.0,6.0,4.0,1.0,3.0,2.0,4.0,0.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,40,1,20.0,14.0,2.0,3.0,5.0,11.0,5.0,5.0,5.0,3.0,1.0,2.0,1.0,4.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,0.0,1.0,4.0,3.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
2018,10,40,2,31.0,6.0,7.0,5.0,2.0,3.0,9.0,5.0,4.0,3.0,2.0,6.0,4.0,2.0,2.0,0.0,5.0,0.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,40,3,17.0,10.0,5.0,2.0,5.0,10.0,4.0,3.0,2.0,12.0,1.0,2.0,5.0,3.0,0.0,4.0,3.0,2.0,2.0,3.0,0.0,1.0,5.0,0.0,1.0,3.0,2.0,0.0,5.0,3.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,40,4,26.0,8.0,3.0,6.0,3.0,13.0,6.0,8.0,6.0,9.0,2.0,4.0,1.0,1.0,3.0,2.0,2.0,3.0,5.0,7.0,4.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,40,5,30.0,6.0,6.0,4.0,2.0,4.0,4.0,8.0,4.0,5.0,8.0,9.0,1.0,0.0,9.0,5.0,2.0,2.0,1.0,4.0,3.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,40,6,28.0,12.0,5.0,11.0,3.0,1.0,3.0,10.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,3.0,5.0,3.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,41,0,29.0,7.0,6.0,6.0,9.0,4.0,5.0,1.0,5.0,3.0,5.0,1.0,5.0,1.0,1.0,10.0,3.0,1.0,0.0,0.0,5.0,1.0,3.0,1.0,5.0,4.0,4.0,0.0,0.0,2.0,6.0,1.0,3.0,1.0,3.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2018,10,41,1,23.0,8.0,5.0,5.0,4.0,5.0,3.0,5.0,2.0,6.0,1.0,6.0,4.0,4.0,3.0,3.0,2.0,0.0,1.0,1.0,7.0,6.0,0.0,2.0,3.0,1.0,4.0,5.0,0.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,1.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,10,41,2,35.0,8.0,7.0,3.0,2.0,3.0,18.0,10.0,0.0,2.0,6.0,3.0,1.0,1.0,2.0,6.0,3.0,2.0,0.0,4.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,41,3,36.0,12.0,3.0,4.0,6.0,0.0,2.0,2.0,4.0,3.0,4.0,3.0,5.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,41,4,31.0,15.0,8.0,2.0,3.0,6.0,7.0,3.0,5.0,16.0,2.0,1.0,4.0,9.0,3.0,3.0,3.0,1.0,0.0,1.0,6.0,4.0,0.0,1.0,4.0,2.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,41,5,27.0,11.0,12.0,7.0,1.0,3.0,4.0,4.0,3.0,4.0,3.0,2.0,9.0,0.0,4.0,4.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,5.0,2.0,2.0,5.0,0.0,2.0,1.0,7.0,1.0,1.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,41,6,18.0,6.0,6.0,2.0,5.0,3.0,5.0,4.0,0.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,3.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
2018,10,42,0,36.0,13.0,8.0,5.0,1.0,4.0,3.0,1.0,4.0,3.0,4.0,7.0,3.0,1.0,0.0,4.0,0.0,4.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,6.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,6.0,1.0,2.0,1.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,42,1,24.0,6.0,12.0,5.0,6.0,3.0,2.0,10.0,6.0,7.0,1.0,4.0,3.0,2.0,5.0,5.0,1.0,2.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,42,2,37.0,12.0,15.0,4.0,4.0,5.0,5.0,1.0,3.0,7.0,0.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,0.0,3.0,2.0,3.0,5.0,1.0,6.0,3.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,5.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,42,3,17.0,8.0,9.0,5.0,3.0,9.0,3.0,2.0,4.0,3.0,0.0,5.0,5.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,6.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,42,4,32.0,7.0,9.0,4.0,3.0,5.0,5.0,0.0,4.0,5.0,4.0,2.0,6.0,1.0,2.0,0.0,2.0,0.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,10,42,5,33.0,12.0,10.0,4.0,4.0,5.0,3.0,6.0,0.0,6.0,1.0,0.0,3.0,3.0,3.0,8.0,3.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,4.0,1.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,42,6,21.0,2.0,4.0,5.0,9.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,6.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,0.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,14.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,43,0,35.0,11.0,8.0,7.0,7.0,6.0,6.0,4.0,5.0,8.0,1.0,5.0,8.0,4.0,2.0,2.0,5.0,1.0,2.0,3.0,4.0,1.0,4.0,0.0,2.0,3.0,1.0,5.0,1.0,0.0,2.0,4.0,2.0,0.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2018,10,43,1,21.0,6.0,9.0,2.0,4.0,6.0,4.0,6.0,10.0,9.0,2.0,1.0,3.0,2.0,0.0,7.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,8.0,1.0,0.0,4.0,4.0,1.0,3.0,1.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,43,2,20.0,1.0,4.0,4.0,4.0,14.0,3.0,2.0,1.0,5.0,3.0,4.0,8.0,4.0,2.0,4.0,5.0,1.0,2.0,1.0,7.0,1.0,2.0,0.0,7.0,2.0,2.0,3.0,0.0,1.0,2.0,4.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,43,3,32.0,9.0,5.0,1.0,4.0,6.0,2.0,1.0,4.0,5.0,0.0,2.0,0.0,4.0,4.0,3.0,2.0,3.0,1.0,5.0,2.0,7.0,3.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,5.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,43,4,32.0,10.0,10.0,1.0,6.0,2.0,5.0,2.0,6.0,11.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,4.0,6.0,3.0,3.0,4.0,0.0,0.0,3.0,1.0,2.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2018,10,43,5,47.0,14.0,9.0,7.0,3.0,5.0,3.0,11.0,9.0,9.0,6.0,4.0,8.0,1.0,4.0,1.0,4.0,2.0,1.0,1.0,2.0,5.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,3.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2018,10,43,6,54.0,18.0,10.0,5.0,8.0,8.0,3.0,7.0,3.0,4.0,5.0,4.0,3.0,4.0,4.0,0.0,3.0,3.0,6.0,1.0,1.0,1.0,5.0,1.0,5.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,44,0,31.0,10.0,12.0,2.0,8.0,5.0,7.0,5.0,9.0,4.0,1.0,1.0,5.0,3.0,2.0,3.0,0.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,6.0,2.0,5.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,10,44,1,42.0,9.0,3.0,7.0,4.0,2.0,5.0,9.0,2.0,7.0,3.0,4.0,6.0,3.0,1.0,3.0,4.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,2.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2018,10,44,2,39.0,4.0,4.0,3.0,4.0,4.0,8.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,0.0,2.0,0.0,3.0,2.0,0.0,0.0,2.0,4.0,4.0,3.0,4.0,2.0,2.0,5.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,11,44,3,46.0,7.0,14.0,8.0,7.0,4.0,3.0,5.0,5.0,3.0,1.0,4.0,3.0,8.0,2.0,5.0,5.0,1.0,0.0,13.0,2.0,8.0,3.0,2.0,5.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
